name,stream_url,homepage,country,language,tags,codec,bitrate
4MBS Classic FM - Brisbane,https://stream.4mbs.com.au/4mbsclassicfm,https://www.4mbs.com.au/,Australia,english,"arts,brisbane,classical",AAC,256
4MK - Mackay - 1026 AM (AAC+),http://playerservices.streamtheworld.com/api/livestream-redirect/MAC_4MKAAC.aac,https://www.4mk.com.au/,Australia,english,"adult contemporary,commercial",AAC+,64
4MK - Mackay - 1026 AM (MP3),http://playerservices.streamtheworld.com/api/livestream-redirect/MAC_4MK.mp3,https://www.4mk.com.au/,Australia,english,"adult contemporary,commercial",MP3,128
4OUR 101.5 fm,http://streaming.lava.net.au/au_qld_4our_caboolture1015,https://1015fm.com.au/,Australia,english,"country,folk",MP3,192
4RFM - Moranbah - 96.9 FM (AAC+ 320k),https://stream.4rfm.com.au/1,https://4rfm.com.au/,Australia,english,"community radio,local,miscellaneous",AAC+,320
4RO - Rockhampton - 990 AM (AAC+),http://playerservices.streamtheworld.com/api/livestream-redirect/ROC_4ROAAC.aac,https://www.4ro.com.au/,Australia,english,"adult contemporary,commercial",AAC+,64
4RO - Rockhampton - 990 AM (MP3),http://playerservices.streamtheworld.com/api/livestream-redirect/ROC_4RO.mp3,https://www.4ro.com.au/,Australia,english,"adult contemporary,commercial",MP3,128
4RPH Reading Radio ,https://audio-edge-vqwx4.yyz.g.radiomast.io/2416c895-f32d-4faa-90a6-b2cf9212488d,https://readingradio.org.au/,Australia,english,"reading,spoken word",AAC,40
4RR - Charleville - 105.7 FM (HD) (MP3),http://azure.bullantcomm.com:8030/HD,https://4rr.com.au/,Australia,english,"community radio,indigenous",MP3,128
4RR - Charleville - 105.7 FM (Mobile) (MP3),http://azure.bullantcomm.com:8030/Mobile,https://4rr.com.au/,Australia,english,"community radio,indigenous",MP3,32
4RR - Charleville - 105.7 FM (SD) (MP3),http://azure.bullantcomm.com:8030/SD,https://4rr.com.au/,Australia,english,"community radio,indigenous",MP3,64
4RR - Charleville - 105.7 FM (Transmission) (MP3),http://azure.bullantcomm.com:8030/Transmission,https://4rr.com.au/,Australia,english,"community radio,indigenous",MP3,256
4TTT-FM 103.9MHz Community Radio Townsville,https://onlineradiobox.com/json/au/triplet/play?platform=web%22%20streamType=%22mp3,https://www.triplet.com.au/,Australia,,,MP3,96
4YOU - Rockhampton - 98.5 FM (AAC+),http://playerservices.streamtheworld.com/api/livestream-redirect/4YOUAAC.aac,https://www.4you.org.au/,Australia,english,"community radio,easy listening",AAC+,128
4YOU - Rockhampton - 98.5 FM (MP3),http://playerservices.streamtheworld.com/api/livestream-redirect/4YOU.mp3,https://www.4you.org.au/,Australia,english,"community radio,easy listening",MP3,128
4zzz,https://iheart.4zzz.org.au/4zzz,https://4zzz.org.au/,Australia,,"brisbane,independent",MP3,128
4ZZZ Digital,https://iheart.4zzz.org.au/zed-digital,https://4zzz.org.au/,Australia,englsih,community politics music radical,MP3,128
5 Triple Z,http://usa7.fastcast4u.com:5868/;,https://5triplez.com.au/,Australia,english,"community,youth",MP3,128
5AA,http://streaming.novaentertainment.com.au/fiveaa?type=.mp3,http://www.fiveaa.com.au/,Australia,,"news,talk",AAC+,48
5EBI 103.1 FM,https://icecast1.myradio.click/cast2_64k.aacp,https://5ebi.com.au/,Australia,multiculti,mix,AAC,192
5GTR,http://203.45.194.8:88/broadwave.mp3,https://www.5gtr.net/,Australia,english,"blues,classical,community radio,country,jazz,metal",MP3,0
5MBS,https://stream.sigile.net/5mbs-128-mp3,https://5mbs.com/,Australia,,,MP3,128
5MBS 99.9FM (AAC 64),https://stream.sigile.net/5mbs-64-aac,https://5mbs.com/,Australia,english,"adelaide,blues,classical,jazz,world music",AAC,64
5THE FM Millicent ,https://s6.myradiostream.com:48146/listen.mp3,https://www.5-thefm.org/,Australia,english,community,MP3,128
6DBY Larrkardi Radio,https://firstnationsmedia.stream/8042/stream,https://www.6dby.com.au/,Australia,english,"community,indigenous",MP3,128
6PR - Perth - 882 AM (MP3),http://playerservices.streamtheworld.com/api/livestream-redirect/6PR.mp3,https://www.6pr.com.au/,Australia,english,"news,talk radio",MP3,48
70's To 90's Hits - Melbourne (MP3),http://stream.zeno.fm/9y1n4cn8dd0uv,http://www.70sto90shits.com.au/,Australia,english,"1970s,1980s,1990s,classic hits,hits",MP3,0
70s Classics - Sydney (MP3),http://stream.zeno.fm/glsntnn7et8vv,http://www.70sclassics.com.au/,Australia,english,"1970s,70's,70s,70s disco,70s rock,70s rock ballads,70s soft rock,classics,hits 70's",MP3,0
774 ABC Melbourne,http://live-radio01.mediahubaustralia.com/3LRW/mp3/;,https://abc.net.au/radio/melbourne/,Australia,,talk & speech,AAC+,56
7HO Classic Hits - Hobart (AAC+),http://playerservices.streamtheworld.com/api/livestream-redirect/HOB_7HOCLASSICHITSAAC.aac,https://www.7hofm.com.au/,Australia,english,"classic hits,talk",AAC+,64
7HO Classic Hits - Hobart (MP3),http://playerservices.streamtheworld.com/api/livestream-redirect/HOB_7HOCLASSICHITS.mp3,https://www.7hofm.com.au/,Australia,english,"classic hits,talk",MP3,128
7HO FM Hobart,http://playerservices.streamtheworld.com/api/livestream-redirect/HOB_7HO.mp3,,Australia,english,,MP3,128
7HO River - Hobart (AAC+),http://playerservices.streamtheworld.com/api/livestream-redirect/HOB_7HORIVERAAC.aac,https://www.7hofm.com.au/,Australia,english,variety,AAC+,64
7HO River - Hobart (MP3),http://playerservices.streamtheworld.com/api/livestream-redirect/HOB_7HORIVER.mp3,https://www.7hofm.com.au/,Australia,english,variety,MP3,128
7HOFM - Hobart - 101.7 FM (AAC),http://playerservices.streamtheworld.com/api/livestream-redirect/HOB_7HOAAC.aac,https://www.7hofm.com.au/,Australia,english,"adult contemporary,local programming,news",AAC+,64
"7RPH ""Print Radio Tasmania""",http://165.228.181.146:88/broadwave.mp3?src=1&rate=1,http://www.7rph.org.au/,Australia,english,radio reading service,MP3,0
"7WAY 105.3 Way FM - Launceston, TAS",https://stream2.cnmns.net/wayfm-mp3,https://www.wayfm.org.au/,Australia,,"christian,faith",MP3,128
80s 90s Super Pop Hits,https://s4.myradiostream.com:7344/listen.mp3?,https://www.radio-australia.org/,Australia,english,"80s,90s,hits",AAC+,192
88.3 Southern FM,https://stream.swifthosting.com.au/;,https://www.southernfm.com.au/,Australia,english,,MP3,320
88.3 Southern FM - Melbourne - 88.3 FM (MP3),http://stream.swifthosting.com.au/;,https://www.southernfm.com.au/,Australia,english,community radio,MP3,320
88.5 fm,https://playerservices.streamtheworld.com/api/livestream-redirect/ELLENBROOK_RADIOAAC.aac,https://885fm.com.au/,Australia,,,AAC+,128
88.9 FM Richmond Valley Radio,http://stream.radio889.org.au:9300/listen.aac,http://www.radio889.org.au/,Australia,english,community radio,AAC+,112
89.3 Gulf FM,https://stream.sigile.net/gulffm-64-aac,https://gulffm.com.au/#,Australia,,,AAC,64
89.9 The Light,https://stream.thelight.com.au:8130/;/;stream/1,https://thelight.com.au/,Australia,english,"christian,melbourne,positive",AAC+,64
89.9 TheLight,https://stream.thelight.com.au:8130/stream/,https://thelight.com.au/,Australia,english,"christian,easy listening,music,pop,positive,religious,rock",AAC+,64
8CCC - Alice Springs / Tennant Creek - 102.1 FM (AAC+),http://playerservices.streamtheworld.com/api/livestream-redirect/8CCCAAC.aac,https://www.8ccc.com.au/,Australia,english,"community radio,miscellaneous",AAC+,128
8CCC - Alice Springs / Tennant Creek - 102.1 FM (MP3),http://playerservices.streamtheworld.com/api/livestream-redirect/8CCC.mp3,https://www.8ccc.com.au/,Australia,english,"community radio,miscellaneous",MP3,128
90.1 Happy Fm,https://stream.sigile.net/happyfm-128-mp3?1692452622660,https://happyfm.org.au/,Australia,,,MP3,128
90.1 NBC FM - Narwee - 90.1 FM (AAC),https://studio.901nbcfm.com.au:8902/newstream,https://www.901nbcfm.com.au/,Australia,"arabic,cantonese,english,greek,macedonian,mandarin,nepali,spanish","community radio,local",MP3,64
91.1 Hot FM - Maroochydore - 91.1 FM (AAC+),http://playerservices.streamtheworld.com/api/livestream-redirect/MAR_HOT91AAC.aac,https://www.911hotfm.com.au/,Australia,english,"commercial,contemporary hit radio",AAC+,64
91.1 Hot FM - Maroochydore - 91.1 FM (MP3),http://playerservices.streamtheworld.com/api/livestream-redirect/MAR_HOT91.mp3,https://www.911hotfm.com.au/,Australia,english,"commercial,contemporary hit radio",MP3,128
917TheWave,https://tls3.coastdev.net/6mm-mp3,https://www.917thewave.com.au/,Australia,,,AAC+,192
93.7 Edge FM Bega,https://playerservices.streamtheworld.com/api/livestream-redirect/2BARAAC.aac,https://edgefm.org.au/,Australia,english,community,AAC+,128
93.9 ,https://playerservices.streamtheworld.com/api/livestream-redirect/GEE_BAY939AAC.aac,,Australia,,decades,AAC+,64
94.1 FM - Gold Coast - 94.1 FM (AAC+),http://playerservices.streamtheworld.com/api/livestream-redirect/941FMAAC.aac,https://www.941fm.com.au/,Australia,english,"adult contemporary,community radio,rock",AAC+,128
94.1 FM - Gold Coast - 94.1 FM (MP3),http://playerservices.streamtheworld.com/api/livestream-redirect/941FM.mp3,https://www.941fm.com.au/,Australia,english,"adult contemporary,community radio,rock",MP3,128
94.9 Power FM - Nowra - 94.9 FM (AAC),http://playerservices.streamtheworld.com/api/livestream-redirect/NOW_POWER_FMAAC.aac,https://www.949powerfm.com.au/,Australia,english,hot adult contemporary,AAC+,64
94.9 Power FM - Nowra - 94.9 FM (MP3),http://playerservices.streamtheworld.com/api/livestream-redirect/NOW_POWER_FM.mp3,https://www.949powerfm.com.au/,Australia,english,hot adult contemporary,MP3,128
96.5 Inner FM - Melbourne - 96.5 FM (AAC+),http://playerservices.streamtheworld.com/api/livestream-redirect/3NRAAC.aac,https://www.innerfm.org.au/,Australia,english,"community radio,miscellaneous",AAC+,128
96five Brisbane,https://stream1.cnmns.net/96five,https://www.96five.com/,Australia,english,"christian,community",AAC+,128
96fm,https://ais-arn.streamguys1.com/au_012/playlist.m3u8,https://www.96fm.com.au/,Australia,,,AAC+,48
96FM - Perth - 96.1 FM (AAC),http://playerservices.streamtheworld.com/api/livestream-redirect/ARN_96FMAAC.aac,https://www.96fm.com.au/,Australia,english,"active rock,mainstream rock,rock",AAC+,48
96FM - Perth - 96.1 FM (MP3),http://playerservices.streamtheworld.com/api/livestream-redirect/ARN_96FM.mp3,https://www.96fm.com.au/,Australia,english,"active rock,mainstream rock,rock",MP3,128
"96three FM - Geelong, Melbourne - 96.3 FM (AAC+)",http://playerservices.streamtheworld.com/api/livestream-redirect/3GGRAAC.aac,https://www.96three.com.au/,Australia,english,"christian,community radio",AAC+,128
"96three FM - Geelong, Melbourne - 96.3 FM (MP3)",http://playerservices.streamtheworld.com/api/livestream-redirect/3GGR.mp3,https://www.96three.com.au/,Australia,english,"christian,community radio",MP3,128
97.1 Sweet FM,https://falcon.shoutca.st/tunein/charlie1.pls,https://www.sweetfm.com.au/,Australia,,,MP3,128
97.3 Coast FM,https://tls1.coastdev.net/coast-mp3?_=370422,https://www.coastlive.com.au/,Australia,,,AAC+,192
97.3fm Brisbane,https://ais-arn.streamguys1.com/au_011_icy,https://www.973fm.com.au/,Australia,english,hot adult contemporary,AAC+,48
"979fm - Melton, Melbourne - 97.9 FM (AAC)",http://s15.myradiostream.com:12846/listen.mp3,http://www.979fm.com.au/,Australia,english,community radio,AAC,192
98.1 Power FM - Muswellbrook - 98.1 FM (AAC),http://playerservices.streamtheworld.com/api/livestream-redirect/MUS_POWER_FMAAC.aac,https://www.981powerfm.com.au/,Australia,english,"adult contemporary,soft rock,top 40",AAC+,64
98.1 Power FM - Muswellbrook - 98.1 FM (MP3),http://playerservices.streamtheworld.com/api/livestream-redirect/MUS_POWER_FM.mp3,https://www.981powerfm.com.au/,Australia,english,"adult contemporary,soft rock,top 40",MP3,128
98.9 TYGA FM New Norfolk,https://radio12.shoutcast.net.au:2020/stream/8012,https://www.tygafm.org.au/,Australia,english,community,MP3,192
99.7 Bridge FM,http://provisioning.streamtheworld.com/pls/997BRIDGEFMAAC.pls,https://997fm.com.au/,Australia,,,AAC+,128
99.7 Bridge FM - Redcliffe - 99.7 FM (AAC+),http://playerservices.streamtheworld.com/api/livestream-redirect/997BRIDGEFMAAC.aac,https://997fm.com.au/,Australia,english,"community radio,rock,variety",AAC+,128
99.7 Bridge FM - Redcliffe - 99.7 FM (MP3),http://playerservices.streamtheworld.com/api/livestream-redirect/997BRIDGEFM.mp3,https://997fm.com.au/,Australia,english,"community radio,rock,variety",MP3,128
ABC 106.5MHz FM Mount Isa QLD Northwest Queensland Local Radio,https://mediaserviceslive.akamaized.net/hls/live/2038355/localmtisa/masterhq.m3u8,https://www.abc.net.au/northwest,Australia,english,"contemporary,current affairs,local radio,news,sport,weather",AAC,94
ABC 540kHz AM Longreach QLD Western Queensland Local Radio 20220701,https://mediaserviceslive.akamaized.net/hls/live/2038331/locallongreach/masterhq.m3u8,https://www.abc.net.au/westqld,Australia,english,"community,contemporary,current affairs,local radio,news,sport,weather",AAC,94
ABC 612kHz AM Brisbane QLD Queensland Local Radio 20220701,https://mediaserviceslive.akamaized.net/hls/live/2038304/localbrisbane/masterhq.m3u8,https://www.abc.net.au/brisbane,Australia,english,"contemporary,current affairs,local radio,news,weather",AAC,94
ABC 702kHz AM Sydney NSW Local Radio 20220701,https://mediaserviceslive.akamaized.net/hls/live/2038302/localsydney/masterhq.m3u8,https://www.abc.net.au/sydney,Australia,english,"contemporary,current affairs,local radio,news,weather",AAC,94
ABC 801kHz AM Cairns QLD Far North Queensland Local Radio 20220701,https://mediaserviceslive.akamaized.net/hls/live/2038337/localcairns/masterhq.m3u8,https://www.abc.net.au/farnorth,Australia,english,"community,contemporary,local radio,news,weather",AAC,94
ABC 837kHz AM Rockhampton QLD Central Queensland Local Radio 20231009,https://mediaserviceslive.akamaized.net/hls/live/2038251/localcapricornia/masterhq.m3u8,https://www.abc.net.au/capricornia,Australia,english,"community,local radio,news,sport,weather",AAC,94
ABC A-League Live (MP3),http://live-radio02.mediahubaustralia.com/IT2W/mp3/;,https://radio.abc.net.au/stations/itinerant_two/live?play=true,Australia,english,"abc,live sports,public radio",AAC+,56
ABC Ballarat Local Radio,https://mediaserviceslive.akamaized.net/hls/live/2038263/localballarat/index.m3u8,https://www.abc.net.au/ballarat,Australia,,,AAC,94
ABC Central Coast,https://mediaserviceslive.akamaized.net/hls/live/2038258/localcentralcoast/masterhq.m3u8,https://www.abc.net.au/centralcoast,Australia,english,"2bl/t,abc,abc australia,central coast,gosford,news,talk",AAC,94
ABC Classic,http://live-radio01.mediahubaustralia.com/6FMW/aac/,,Australia,,,AAC+,56
ABC Classic (QLD),https://live-radio01.mediahubaustralia.com/4FMW/aac/,https://www.abc.net.au/listenlive/classic,Australia,english,"classical,public radio",AAC+,56
ABC Classic 2 HLS,https://mediaserviceslive.akamaized.net/hls/live/2038317/classic2/index.m3u8,https://www.abc.net.au/classic,Australia,english,"abc,classical,public radio",AAC,238
ABC Classic 2 Stream (AAC),http://live-radio01.mediahubaustralia.com/FM2W/aac/,https://radio.abc.net.au/stations/classic2/live,Australia,english,"abc,classical,public radio",AAC+,56
ABC Classic 2 Stream (MP3),http://live-radio01.mediahubaustralia.com/FM2W/mp3/,https://radio.abc.net.au/stations/classic2/live,Australia,english,"abc,classical,public radio",AAC+,56
ABC Classic FM (AAC),http://live-radio01.mediahubaustralia.com/2FMW/aac/,http://www.abc.net.au/classic/,Australia,english,"abc,classical,public radio",AAC+,56
ABC Classic FM (MP3),http://live-radio01.mediahubaustralia.com/2FMW/mp3/;*.mp3,http://www.abc.net.au/classic/,Australia,english,"abc,classical,public radio",AAC+,56
ABC Classic FM (SA),https://mediaserviceslive.akamaized.net/hls/live/2038351/classicfmsa/masterhq.m3u8,https://www.abc.net.au/listen/classic,Australia,,"classical,news",AAC,238
ABC Classic FM 20220701,https://mediaserviceslive.akamaized.net/hls/live/2038316/classicfmnsw/masterhq.m3u8,https://www.abc.net.au/classic/,Australia,english,"classic,news,soundtrack,weather",AAC,238
ABC Classic HLS,https://mediaserviceslive.akamaized.net/hls/live/2038316/classicfmnsw/index.m3u8,https://www.abc.net.au/classic,Australia,english,"abc,classical,public radio",AAC,238
ABC Classic QLD HLS,https://mediaserviceslive.akamaized.net/hls/live/2038352/classicfmqld/index.m3u8,https://www.abc.net.au/classic,Australia,english,"abc,classical,public radio",AAC,238
ABC Classic SA HLS,https://mediaserviceslive.akamaized.net/hls/live/2038351/classicfmsa/index.m3u8,https://www.abc.net.au/classic,Australia,english,"abc,classical,public radio",AAC,238
ABC Coffs Coast,https://mediaserviceslive.akamaized.net/hls/live/2038246/localcoffscoast/index.m3u8,https://help.abc.net.au/hc/en-us/articles/4402927208079-Where-can-I-find-direct-stream-URLs-for-ABC-Radio-stations,Australia,,,AAC,94
ABC Country,http://live-radio01.mediahubaustralia.com/CTRW/mp3/;,http://abc.net.au/radio/country/,Australia,,country,AAC+,56
ABC Country (AAC),http://live-radio01.mediahubaustralia.com/CTRW/aac/,https://radio.abc.net.au/stations/country/live,Australia,english,"abc,country,public radio",AAC+,56
ABC Country (MP3),http://live-radio01.mediahubaustralia.com/CTRW/mp3/;*.mp3,https://radio.abc.net.au/stations/country/live,Australia,english,"abc,country,public radio",AAC+,56
ABC Country 20220701,https://mediaserviceslive.akamaized.net/hls/live/2038322/abccountry/masterhq.m3u8,https://www.abc.net.au/radio/country/live/,Australia,english,country,AAC,238
ABC Double J (MP3),http://live-radio01.mediahubaustralia.com/DJDW/mp3/,http://doublej.net.au/,Australia,english,"abc,jazz,pop,public radio,rock,soul,world music",AAC+,56
ABC Extra (AAC),http://live-radio01.mediahubaustralia.com/XTDW/aac/,https://radio.abc.net.au/stations/extra/live,Australia,english,"abc,features,information,news,public radio",AAC+,56
ABC Extra (MP3),http://live-radio01.mediahubaustralia.com/XTDW/mp3/,https://radio.abc.net.au/stations/extra/live,Australia,english,"abc,features,information,news,public radio",AAC+,56
ABC Grandstand (AAC),http://live-radio02.mediahubaustralia.com/GSDW/aac/;,https://radio.abc.net.au/stations/grandstand/live,Australia,english,"abc,public radio,sport,sports news",AAC+,56
ABC Grandstand (MP3),http://live-radio02.mediahubaustralia.com/GSDW/mp3/;,http://www.abc.net.au/news/sport/grandstand-radio-broadcast-schedule/,Australia,english,"abc,public radio,sport,talk",AAC+,56
ABC Jazz (AAC),http://live-radio01.mediahubaustralia.com/JAZW/aac/,http://abcjazz.net.au/,Australia,english,"abc,jazz,public radio",AAC+,56
ABC Jazz (MP3),http://live-radio01.mediahubaustralia.com/JAZW/mp3/,http://abcjazz.net.au/,Australia,english,"abc,jazz,public radio",AAC+,56
ABC Jazz 20220701,https://mediaserviceslive.akamaized.net/hls/live/2038319/abcjazz/masterhq.m3u8,https://www.abc.net.au/jazz/,Australia,english,"blues,jazz,smooth jazz",AAC,238
ABC Jazz HLS,https://mediaserviceslive.akamaized.net/hls/live/2038319/abcjazz/index.m3u8,https://www.abc.net.au/jazz,Australia,english,"abc,jazz,public radio",AAC,238
"ABC Local Radio 100.7  Gippsland, VIC (MP3)",http://live-radio02.mediahubaustralia.com/3SALE/mp3/;,http://www.abc.net.au/gippsland/,Australia,english,"abc,information,local news,news,public radio,sale",AAC+,56
"ABC Local Radio 105.7 Darwin, NT (AAC)",http://live-radio01.mediahubaustralia.com/8LRW/aac/,http://www.abc.net.au/darwin/,Australia,english,"abc,darwin,information,local news,news,public radio",AAC+,56
"ABC Local Radio 105.7 Darwin, NT (MP3)",http://live-radio01.mediahubaustralia.com/8LRW/mp3/,http://www.abc.net.au/darwin/,Australia,english,"abc,darwin,information,local news,news,public radio",AAC+,56
"ABC Local Radio 1233 Newcastle, NSW (AAC)",http://live-radio01.mediahubaustralia.com/2NEWW/aac/,http://www.abc.net.au/newcastle/,Australia,english,"abc,information,local news,newcastle,news,public radio",AAC+,56
"ABC Local Radio 1233 Newcastle, NSW (MP3)",http://live-radio01.mediahubaustralia.com/2NEWW/mp3/,http://www.abc.net.au/newcastle/,Australia,english,"abc,information,local news,newcastle,news,public radio",AAC+,56
ABC Local Radio 531 South West WA,https://mediaserviceslive.akamaized.net/hls/live/2038338/localbunbury/index.m3u8,https://www.abc.net.au/wheatbelt,Australia,english,,AAC,94
"ABC Local Radio 540 Western Queensland, Longreach, QLD  (MP3)",http://live-radio02.mediahubaustralia.com/4LONW/mp3/;,http://www.abc.net.au/westqld/,Australia,english,"abc,information,local news,longreach,news,public radio",AAC+,56
ABC Local Radio 612 Brisbane (AAC),http://live-radio01.mediahubaustralia.com/4LRW/aac/,http://www.abc.net.au/radio/brisbane/,Australia,english,"abc,brisbane,information,local news,news,public radio",AAC+,56
ABC Local Radio 612 Brisbane (MP3),http://live-radio01.mediahubaustralia.com/4LRW/mp3/,http://www.abc.net.au/brisbane/,Australia,english,"abc,brisbane,local news,news",AAC+,56
ABC Local Radio 630 North Queensland 20230609,https://mediaserviceslive.akamaized.net/hls/live/2038157-b/localnorthqld/masterhq.m3u8,https://www.abc.net.au/northqld,Australia,english,"local,news,sport,talk,weather",AAC,94
"ABC Local Radio 639 ""North and West"", Port Pirie, SA (MP3)",http://live-radio02.mediahubaustralia.com/5PIRW/mp3/;,http://www.abc.net.au/northandwest/,Australia,english,"abc,information,local news,news,port pirie,public radio",AAC+,56
"ABC Local Radio 648 Goldfields, Kalgoorlie, WA (MP3)",http://live-radio02.mediahubaustralia.com/6KLGW/mp3/;,http://www.abc.net.au/goldfields/,Australia,english,"abc,information,kalgoorlie,local news,news,public radio",AAC+,56
"ABC Local Radio 657 Western Plains, Dubbo, NSW (MP3)",http://live-radio02.mediahubaustralia.com/2DUBW/mp3/;,http://www.abc.net.au/westernplains/,Australia,english,"abc,dubbo,information,local news,news,public radio",AAC+,56
ABC Local Radio 666 Canberra (AAC),http://live-radio01.mediahubaustralia.com/1LRW/aac/,http://www.abc.net.au/radio/canberra/,Australia,english,"abc,canberra,information,news,public radio",AAC+,56
"ABC Local Radio 666 Canberra, ACT (MP3)",http://live-radio01.mediahubaustralia.com/1LRW/mp3/,http://www.abc.net.au/radio/canberra/,Australia,english,"abc,canberra,information,local news,news,public radio",AAC+,56
"ABC Local Radio 675 Kimberley, WA (MP3)",http://live-radio02.mediahubaustralia.com/6BRMW/mp3/;,http://www.abc.net.au/kimberley/,Australia,english,"abc,information,kimberley,local news,news,public radio",AAC+,56
"ABC Local Radio 684 South West WA, Busselton (MP3)",http://live-radio02.mediahubaustralia.com/6BUNW/mp3/;,http://www.abc.net.au/southwestwa/,Australia,english,"abc,busselton,information,local news,news,public radio",AAC+,56
ABC Local Radio 702 North West WA (MP3),http://live-radio02.mediahubaustralia.com/6KARW/mp3/;,http://www.abc.net.au/northwestwa/,Australia,english,"abc,information,karratha,local news,news,public radio",AAC+,56
ABC Local Radio 702 Sydney (AAC),http://live-radio01.mediahubaustralia.com/2LRW/aac/,http://www.abc.net.au/sydney/,Australia,english,"abc,information,local news,news,public radio,sydney",AAC+,56
ABC Local Radio 702 Sydney (MP3),http://live-radio01.mediahubaustralia.com/2LRW/mp3/,http://www.abc.net.au/radio/sydney/,Australia,english,"abc,features,local news,news,public radio,sydney",AAC+,56
ABC Local Radio 720 Perth (AAC),http://live-radio01.mediahubaustralia.com/6LRW/aac/,http://www.abc.net.au/perth/,Australia,english,"abc,local programming,news,perth,public radio",AAC+,56
"ABC Local Radio 720 Perth, WA (MP3)",http://live-radio01.mediahubaustralia.com/6LRW/mp3/,http://www.abc.net.au/perth/,Australia,english,"abc,information,local news,news,perth,public radio",AAC+,56
"ABC Local Radio 747 Southern Queensland, Toowoomba (MP3)",http://live-radio02.mediahubaustralia.com/4TOOW/mp3/;,http://www.abc.net.au/southqld/,Australia,english,"abc,information,local news,news,public radio,toowoomba",AAC+,56
ABC Local Radio 774 Melbourne (AAC),http://live-radio01.mediahubaustralia.com/3LRW/aac/,http://www.abc.net.au/radio/melbourne/,Australia,english,"abc,information,local news,melbourne,news,public radio",AAC+,56
ABC Local Radio 774 Melbourne (MP3),http://live-radio01.mediahubaustralia.com/3LRW/mp3/,http://www.abc.net.au/melbourne/,Australia,english,"abc,information,melbourne,news,public radio",AAC+,56
"ABC Local Radio 783 Alice Springs, NT (MP3)",http://live-radio02.mediahubaustralia.com/8ALIW/mp3/;,http://www.abc.net.au/alicesprings/,Australia,english,"abc,alice springs,information,local news,news,public radio",AAC+,56
ABC Local Radio 801 Far North Queensland (MP3),http://live-radio02.mediahubaustralia.com/4CRNW/mp3/;,http://www.abc.net.au/farnorth/,Australia,english,"abc,cairns,information,local news,news,public radio",AAC+,56
ABC Local Radio 891 Adelaide (AAC),http://live-radio01.mediahubaustralia.com/5LRW/aac/,http://www.abc.net.au/adelaide/,Australia,english,"abc,adelaide,information,local news,news,public radio",AAC+,56
ABC Local Radio 891 Adelaide (MP3),http://live-radio01.mediahubaustralia.com/5LRW/mp3/,http://www.abc.net.au/adelaide/,Australia,english,"abc,adelaide,information,local news,news,public radio",AAC+,56
"ABC Local Radio 91.7 Gold Coast, QLD (AAC)",http://live-radio01.mediahubaustralia.com/4GLDW/aac/,http://www.abc.net.au/goldcoast/,Australia,english,"abc,gold coast,information,local news,news,public radio",AAC+,56
"ABC Local Radio 91.7 Gold Coast, QLD (MP3)",http://www.abc.net.au/res/streaming/audio/mp3/local_goldcoast.pls,http://www.abc.net.au/goldcoast/,Australia,english,"abc,gold coast,information,news,public radio",AAC+,56
"ABC Local Radio 91.7 Northern Tasmania - Launceston, TAS (MP3)",http://live-radio02.mediahubaustralia.com/7LAUW/mp3/;,https://radio.abc.net.au/stations/local_northtas/live,Australia,english,"abc,information,launceston,local,news,northern tasmania,public",AAC+,56
ABC Local Radio 91.7 Northern Tasmania AAC,http://www.abc.net.au/res/streaming/audio/aac/local_northtas.pls,https://radio.abc.net.au/stations/local_northtas/live,Australia,english,"abc,information,launceston,local,news,northern tasmania,public",AAC+,56
ABC Local Radio 936 Hobart  MP3,http://live-radio01.mediahubaustralia.com/7LRW/mp3/,https://radio.abc.net.au/stations/local_hobart/live,Australia,english,"abc,hobart,information,local,news,public",AAC+,56
ABC Local Radio 936 Hobart AAC,http://live-radio01.mediahubaustralia.com/7LRW/aac/,https://radio.abc.net.au/stations/local_hobart/live,Australia,english,"abc,hobart,information,local,news,public",AAC+,56
"ABC Local Radio 97.3 Illawarra, NSW (MP3)",http://live-radio03.mediahubaustralia.com/2WOLW/mp3/,https://www.abc.net.au/radio/illawarra/live/,Australia,english,"abc,australia,illawarra",AAC+,56
"ABC Local Radio 97.7 Goulburn Murray, VIC (MP3)",http://live-radio02.mediahubaustralia.com/3WOD/mp3/;,http://www.abc.net.au/goulburnmurray/,Australia,english,"abc,goulburn,information,local news,news,public radio",AAC+,56
ABC New England North West (AAC),http://live-radio03.mediahubaustralia.com/2TAMW/aac/,https://www.abc.net.au/newengland/,Australia,english,,AAC+,56
ABC News Radio,http://www.abc.net.au/res/streaming/audio/aac/news_radio.pls,https://www.abc.net.au/news/newsradio/,Australia,english,news,AAC+,56
ABC News Radio MP3,http://www.abc.net.au/res/streaming/audio/mp3/news_radio.pls,https://www.abc.net.au/,Australia,,,AAC+,56
ABC NewsRadio,https://mediaserviceslive.akamaized.net/hls/live/2038311/newsradio/index.m3u8,https://www.abc.net.au/,Australia,,,AAC,88
ABC Newsradio,http://live-radio01.mediahubaustralia.com/PBW/aac/,,Australia,,,AAC+,56
ABC North Coast,https://mediaserviceslive.akamaized.net/hls/live/2038170/localnorthcoast/index.m3u8,https://www.abc.net.au/listen/live/northcoast,Australia,,,AAC,94
ABC Perth,https://mediaserviceslive.akamaized.net/hls/live/2038301/localperth/index.m3u8,https://www.abc.net.au/listen/live/perth,Australia,english,variety,AAC,94
